Date,Account_Number,Customer_ID,Transaction_Type,Transaction_Amount,Balance,Branch_ID,Department,Invoice_Number,Payment_Method,Tax_Amount,Discount_Amount
2021-03-12,789944,2347,Debit,4156.555039078647,4533.443553542324,28,Finance,482650,Credit Card,360.05566675747286,16.290265447739404
2021-03-13,788105,4204,Debit,3959.7937760857726,11064.669015423438,96,Operations,760354,Bank Transfer,43.067885774518146,81.24136576239005
2021-03-14,613758,3935,Debit,3159.684687711467,19690.61102925226,66,Operations,850774,Credit Card,231.90491233718814,85.33957335369416
2021-03-15,465890,4876,Debit,2522.9575433459554,49120.427313782166,31,HR,312235,Bank Transfer,86.9886997609018,91.43404426664836
2021-03-16,545101,2863,Debit,4899.799117870609,39458.22932498513,3,HR,882119,Check,168.73852285648593,26.528508908605243
2021-03-17,136631,1126,Debit,810.3288546611035,36940.85057811309,8,Finance,453791,Check,9.040546102842717,90.39530651898893
2021-03-18,866577,4177,Credit,3653.2630650004626,6693.356869746853,24,Sales,394499,Credit Card,200.16493420537913,32.06627547364322
2021-03-19,172991,4056,Credit,1036.834437177466,39268.79878713458,15,Finance,435949,Bank Transfer,274.9384605781052,55.23380134555028
2021-03-20,104014,1603,Credit,1757.489216128507,39478.17176428474,43,Operations,430511,Cash,309.7912964135434,5.050747083228213
2021-03-21,373237,4870,Credit,1612.6238425286567,30454.032085592087,31,HR,472050,Check,331.745172564355,4.388108836874361
2021-03-22,118070,4449,Credit,4740.476339919743,49527.727317920224,73,Finance,479553,Credit Card,418.14565655123,72.03732127322029
2021-03-23,922209,2928,Debit,4840.0452711625485,16937.441390303044,45,Finance,963787,Credit Card,107.73145363786502,44.4479977977791
2021-03-24,156958,2013,Debit,996.775676750163,47122.34996385073,66,HR,216220,Bank Transfer,60.24091121923397,25.629237536921757
2021-03-25,182074,1050,Debit,207.9722854577705,45821.82463286868,8,HR,321421,Credit Card,425.7685859489628,19.04134960249102
2021-03-26,635017,4100,Debit,3628.039394349254,1562.5523277195143,71,HR,449317,Check,78.30640744632494,66.9953490859218
2021-03-27,855073,4533,Debit,2148.150675965373,23055.70979726574,57,Operations,888428,Credit Card,487.38004066809765,0.04015440253398728
2021-03-28,276089,4367,Debit,535.3172009290655,48878.10741952709,80,HR,875359,Credit Card,421.2691146993185,80.58911691968542
2021-03-29,297392,4368,Debit,3450.395117327508,6052.946757995714,99,Sales,930819,Cash,250.43830294479957,7.924960612992882
2021-03-30,258823,4797,Credit,2771.0170884774284,27841.450024782655,30,Finance,103089,Cash,490.71071246101263,19.148961490811946
2021-03-31,730152,3826,Credit,4904.5324278054195,48968.9178450141,74,HR,985259,Check,48.688364554002106,38.62363952990896
2021-04-01,493002,2430,Credit,1214.3065297207568,28219.27578118715,18,HR,382803,Bank Transfer,151.53288058755084,48.48587397161036
2021-04-02,833429,2792,Credit,2079.4915940000865,10300.949845635643,69,Operations,407322,Cash,319.11220752030573,35.49951158139418
2021-04-03,598863,3861,Debit,2758.474436637572,29526.978274536898,93,Operations,613269,Bank Transfer,175.00343423658938,32.071216498429386
2021-04-04,467654,2636,Debit,3979.329943421423,11017.588123527796,39,Finance,720253,Check,464.1862759903959,96.39160120731884
2021-04-05,679036,4476,Debit,2789.3094179282875,26465.508881829726,60,Sales,705556,Cash,32.81304408890878,64.15796812433942
2021-04-06,630089,4417,Credit,3103.210788223551,4628.068677705052,98,Finance,447186,Bank Transfer,274.7059160304823,2.343295536738821
2021-04-07,250262,2645,Debit,1208.1205527907098,30668.65079150583,43,HR,468615,Cash,295.43313369755725,43.01759084443132
2021-04-08,542905,3467,Debit,4249.901767633944,26322.70701727975,45,Sales,301798,Check,326.36406188861207,87.50086997439702
2021-04-09,335362,2205,Debit,2200.289680155331,37267.907069311696,23,Sales,432255,Check,127.83311166590721,30.145618641066797
2021-04-10,544209,4030,Credit,790.7021748566694,31904.323086780467,69,Sales,337103,Cash,182.28321375993224,9.455634477438824
2021-04-11,653880,3872,Debit,3354.520781076545,27930.707158007077,94,Sales,869042,Bank Transfer,421.8402648324888,75.83847715899178
2021-04-12,897079,4072,Credit,1158.8432206080067,34799.163613157936,6,Finance,789925,Credit Card,97.47138448507991,60.60138319360813
2021-04-13,764076,2854,Credit,578.0563001725687,8053.153765039312,56,Operations,986867,Credit Card,413.43392358668103,57.03125078265039
2021-04-14,319963,1566,Credit,4323.735851180934,30172.6234016716,4,Operations,189242,Cash,281.3277114513712,5.357655960740793
2021-04-15,580761,3418,Credit,2354.795095993354,9433.419538316106,93,HR,475348,Bank Transfer,381.0937555970411,14.049900979551733
2021-04-16,348710,1935,Debit,3771.4901922093045,46350.58818474216,23,Operations,253956,Credit Card,356.8036831317358,62.25493962131138
2021-04-17,320984,2934,Credit,1523.87904305114,4348.371137434606,6,Operations,903631,Check,103.7557476924395,20.782384145883583
2021-04-18,997059,3708,Credit,3956.153661096565,22088.36273484887,32,Operations,684326,Bank Transfer,284.4063682169364,50.40700797484243
2021-04-19,956748,4502,Debit,648.4860424054986,35094.0764051168,18,Operations,682074,Credit Card,433.8615764025462,54.488168602939346
2021-04-20,882355,4016,Debit,1844.2695315947783,23443.088371744678,15,HR,996068,Bank Transfer,216.05811840096467,28.35071902709394
2021-04-21,364512,2332,Credit,4892.50290807029,5512.667408412215,40,Finance,860330,Cash,483.2953851116584,94.84251555414929
2021-04-22,701863,4208,Debit,3990.54961020323,28115.57179020866,96,Sales,935726,Bank Transfer,226.10755005085903,84.24641068355751
2021-04-23,368799,1201,Credit,2536.554058541972,32439.963532540372,73,Operations,833375,Credit Card,71.39281833394234,72.23735076327985
2021-04-24,337549,4507,Credit,1764.909610653237,35485.823238534875,74,Finance,265250,Cash,194.71734003883662,7.7993866409409085
2021-04-25,694319,3360,Credit,4373.464930110135,19289.730908675185,84,Operations,622820,Bank Transfer,475.85120319526857,10.613001930901945
2021-04-26,584299,1116,Credit,2769.754019514127,28619.33858040935,6,Operations,362678,Check,159.8604246699271,49.27813458649557
2021-04-27,712210,4737,Debit,3816.2825875586445,23083.63727200674,63,Sales,978260,Credit Card,434.0490799335314,16.071334919098568
2021-04-28,548982,1936,Credit,3795.127633549204,33930.74589886042,67,Sales,922564,Cash,440.6253408409449,97.8265463529474
2021-04-29,224046,4874,Debit,187.93382498560996,29594.29139891611,11,Sales,398254,Bank Transfer,175.09326216598055,15.852023402740944
2021-04-30,506619,1574,Debit,718.6435356838059,26762.054758397608,43,Operations,814114,Check,41.62882902531606,48.746783546397396
2021-05-01,132097,3291,Debit,3332.183895334237,13226.693975074184,17,Operations,950012,Credit Card,362.2789545794091,36.41210568415054
2021-05-02,766326,1536,Debit,891.9370753007701,1098.9073696634618,96,Operations,515685,Check,155.756149506993,63.938642145409794
2021-05-03,749150,2625,Credit,1351.917388812463,9530.002090260034,4,Sales,426160,Bank Transfer,391.4618071287862,12.90364088894249
2021-05-04,330229,3122,Debit,4738.525975578075,6736.236029784264,63,HR,146233,Bank Transfer,221.32742413021654,43.03164280423909
2021-05-05,218834,4877,Credit,2844.8930660370684,23005.15250553639,68,Finance,297780,Cash,242.63337117131078,27.470503280714365
2021-05-06,193848,1385,Debit,3778.574584296801,31000.649387330388,81,HR,551448,Check,388.95470337426843,88.77515246716881
2021-05-07,152921,4974,Debit,2834.1056200349353,11441.1654255556,41,Operations,848810,Cash,191.18166553081394,4.058571213469508
2021-05-08,805086,4281,Credit,2807.3167124353536,47013.79770239217,83,Operations,206311,Credit Card,221.56367266145728,91.37274940064593
2021-05-09,750429,1474,Credit,561.3443596159198,1327.424331970501,5,HR,658697,Cash,188.09523438481108,83.29941385530005
2021-05-10,805660,1417,Credit,1783.9496437846049,38842.7497431018,32,Operations,870519,Credit Card,183.67025763863998,29.757071644081545
2021-05-11,384821,3394,Debit,1483.9114035639075,31635.03370699167,86,Finance,501954,Bank Transfer,262.9732884507297,78.92906546771047
2021-05-12,155609,4600,Debit,2014.5689915067048,19304.185251336414,70,Operations,596246,Bank Transfer,404.39972225057534,3.121356033874756
2021-05-13,327897,3687,Credit,4011.8865222992085,3473.958276207988,35,Finance,910486,Check,180.88415596128294,96.68655502933936
2021-05-14,131024,1938,Credit,1922.470072792638,31746.842017429688,22,HR,129709,Credit Card,262.12736026886836,52.65949425897893
2021-05-15,170313,1954,Credit,2313.3144142352453,19895.062130416754,65,HR,733609,Bank Transfer,335.36366272130044,30.328102606544526
2021-05-16,489957,1875,Credit,2047.1688133780508,46877.08983124774,84,Operations,100363,Check,134.7197231518275,36.25832125946771
2021-05-17,284078,1762,Debit,557.6990626789484,27557.51366959853,22,Finance,896790,Check,138.7614024511963,6.640535346049736
2021-05-18,457429,2202,Credit,2261.25357542884,47042.9240533819,11,Operations,594829,Cash,466.7065635117274,98.93495140420391
2021-05-19,561243,2205,Credit,1058.4854379181238,11803.700980191901,77,Sales,496456,Check,361.7672866655443,3.9291945150692453
2021-05-20,213632,1663,Credit,1014.9441492879032,36560.56960784106,3,Sales,565417,Bank Transfer,288.5933381116544,65.49071231478591
2021-05-21,351451,1024,Credit,560.7769117279051,31245.20202158756,9,Sales,145689,Cash,323.860027210306,44.273592770645834
2021-05-22,103051,2990,Debit,1847.6877732946473,37231.00326173428,60,Sales,364080,Credit Card,14.649721551709183,94.89162181887151
2021-05-23,804107,2203,Credit,3811.661235468145,11518.725334654302,76,Operations,998704,Credit Card,309.0514827808484,24.599974030679515
2021-05-24,476836,1709,Debit,1454.5642838586407,33584.73129565091,87,Sales,715362,Bank Transfer,254.75443661210096,53.20868239380113
2021-05-25,711523,4572,Credit,1630.5105992390165,25403.97925978658,14,Finance,275037,Bank Transfer,272.87483988971786,48.2356208582753
2021-05-26,821772,2879,Credit,3249.1058225948755,37398.4237704095,97,HR,308606,Cash,179.71191341540853,70.28664440501014
2021-05-27,289407,2184,Debit,1059.6199816759026,17025.18756343907,18,HR,100882,Cash,40.736948856470946,6.801023195242051
2021-05-28,549395,3224,Credit,4495.0938590753185,44612.79424779738,73,Sales,513440,Bank Transfer,96.6696168060261,19.378913002335484
2021-05-29,562894,1284,Debit,2648.933563932617,5130.764415956169,23,Sales,991659,Bank Transfer,475.37235660633587,21.456482009284983
2021-05-30,311810,1062,Debit,2293.254407569063,40552.276620768214,74,Sales,879110,Credit Card,204.34978113546697,73.81507548416897
2021-05-31,827975,2002,Credit,2833.3189404530867,43204.66166493945,83,Operations,225865,Credit Card,233.34157791543208,18.913869632674007
2021-06-01,173523,1661,Debit,913.5681357393578,41045.36325697424,47,HR,748033,Credit Card,26.354894926719496,57.349176389097664
2021-06-02,860463,3713,Debit,3106.018379331964,26123.593318827025,69,Sales,524041,Bank Transfer,18.783114771990295,21.52438205009537
2021-06-03,194476,3203,Debit,1879.1936095066512,22480.864021507303,47,Finance,563956,Check,358.5907235233788,86.16249500839784
2021-06-04,333841,4953,Debit,4496.213070726632,49816.852039718964,87,Sales,128885,Bank Transfer,269.0473320605556,94.21854544896385
2021-06-05,903451,2492,Debit,927.385612720662,12229.425609493945,30,HR,795416,Bank Transfer,254.35299210813332,51.84929749422405
2021-06-06,970045,4120,Debit,2584.5504089406613,27796.922327926186,25,Sales,496419,Credit Card,121.56226521133433,35.23088842091783
2021-06-07,322866,1966,Debit,3030.751883908188,33863.10074373395,28,HR,815601,Bank Transfer,372.3753658149611,23.405777501749913
2021-06-08,186672,1848,Debit,263.579648753268,35342.514157210164,98,Sales,495460,Cash,84.11828955424593,4.978100152304377
2021-06-09,698135,2107,Credit,1882.0963113050873,10997.208621190355,25,Finance,460466,Bank Transfer,94.96737183051002,26.85000761974954
2021-06-10,444894,4432,Credit,3689.912650034081,33045.71052465026,74,Sales,430763,Bank Transfer,230.35608567413774,65.42357799453178
2021-06-11,834994,1688,Debit,4119.849786499969,41100.10875758553,78,Finance,121584,Bank Transfer,143.13993105597044,53.36169313092108
2021-06-12,128251,1147,Credit,1634.4937746046835,3450.9102642344988,58,Finance,894953,Bank Transfer,123.73149061657318,94.40412782809274
2021-06-13,727769,4701,Debit,4013.107034675481,45664.54337294051,94,Sales,805377,Check,322.6188222766658,39.62772624917006
2021-06-14,474710,1341,Debit,4842.003797806606,2445.698702115091,41,Finance,919973,Bank Transfer,325.48587260927223,69.38633423283946
2021-06-15,650233,3523,Credit,4298.682286767961,18442.580591931324,25,Operations,653351,Cash,412.2585348999646,48.93227474751214
2021-06-16,977284,2086,Debit,676.4555419806935,1774.8466154151413,78,Sales,170268,Cash,208.85428348648793,51.25762159242117
2021-06-17,132217,2724,Debit,3724.678627219149,4780.113258439511,99,Sales,880594,Bank Transfer,36.54254551307512,26.777431460411748
2021-06-18,108308,2383,Debit,1666.3674789586692,45647.245973823876,48,Finance,750506,Credit Card,136.83319246072884,45.49507768419997
2021-06-19,368093,3608,Debit,4943.238348119175,18388.180706561245,98,Finance,480350,Check,490.00273159840845,47.07849970127073
2021-06-20,283062,1326,Credit,2478.2590174834468,21813.804990827593,10,Sales,558168,Bank Transfer,298.12928761635106,70.66425217489339
2021-06-21,494366,2792,Debit,699.926101958811,11551.87468774508,99,Operations,848414,Bank Transfer,354.86854240051014,94.06399991861139
2021-06-22,844840,2759,Debit,3653.4091853342147,30257.692739149268,75,Finance,270635,Bank Transfer,3.678914812707268,32.93212774825043
2021-06-23,200235,4212,Debit,1682.7548720924478,30145.35751921169,11,Finance,270824,Credit Card,259.1028660912604,4.2200468581298445
2021-06-24,174740,1989,Credit,4985.682969700142,19237.819199435744,85,HR,850593,Credit Card,18.76432876590156,49.62951255006397
2021-06-25,478496,3262,Debit,4900.934043487157,17318.70871846452,21,Operations,495783,Credit Card,284.61510604572396,54.446133214916856
2021-06-26,953049,3482,Credit,3315.0566883008455,44363.2511008488,86,Operations,509337,Check,460.3854248180377,16.844055113191526
2021-06-27,850201,4962,Credit,736.1495998634161,19780.927742467866,45,Sales,700699,Cash,484.2095652502039,76.04646062760668
2021-06-28,903328,1951,Debit,3465.6188886076425,25181.548615566004,7,Operations,209876,Check,270.2763376944621,98.49291084414916
2021-06-29,277247,1722,Debit,555.8493836541334,14881.933358821601,81,Sales,298153,Credit Card,229.102402626108,94.57747170084609
2021-06-30,763165,4389,Credit,243.88437960172234,39551.70566449924,64,HR,784500,Cash,472.508547124247,19.71060388236522
2021-07-01,629525,3079,Debit,4132.496386485282,20474.95968805549,64,Operations,764687,Cash,336.80491599834755,87.53632399007607
2021-07-02,120056,3717,Credit,1127.7894436500387,26166.9412806719,2,Finance,123331,Credit Card,32.44963976920473,70.44936364116847
2021-07-03,276615,3332,Credit,1957.2329184735772,13414.50133292341,76,HR,123004,Credit Card,232.86278883374877,45.384656380691155
2021-07-04,287628,4376,Debit,4869.9412108832485,49395.32002472134,42,Sales,338441,Check,120.12250923215196,54.0610994324729
2021-07-05,738836,1428,Debit,1750.5184591194059,15283.29130526242,82,HR,503708,Credit Card,234.90216072434077,84.9600174982458
2021-07-06,473632,2500,Credit,1552.7999282882447,38766.38401437203,54,Sales,548013,Cash,227.73278600318088,48.01349396383732
2021-07-07,234415,1285,Credit,4599.219198151599,21947.2868674812,75,HR,289167,Bank Transfer,291.072401407371,37.320736910512686
2021-07-08,506716,4215,Credit,642.6673820628947,11104.652849122855,16,Sales,949649,Credit Card,178.38524517462562,49.32474930259858
2021-07-09,546438,4495,Credit,3821.953809561696,40186.219434278195,18,Operations,713332,Credit Card,82.13522472796403,57.91298040350491
2021-07-10,653663,4090,Debit,4941.5212765985925,17346.732662423114,99,Finance,895477,Check,251.85971729497814,18.907765377834885
2021-07-11,765022,3065,Debit,4516.350452795779,43394.474022492745,59,Sales,382260,Check,415.10144217288104,90.09077302669907
2021-07-12,641252,1768,Debit,3293.172801661487,45847.60206097333,90,HR,642955,Credit Card,332.00611403380117,67.41869488296139
2021-07-13,737717,3637,Debit,1638.8978954643867,43131.36793417252,16,Sales,437201,Cash,169.1839329626079,63.326891733748894
2021-07-14,352764,2394,Debit,1346.177707773752,2715.3878255334766,6,Sales,698493,Cash,467.7615113794286,9.949622618063813
2021-07-15,814998,4246,Credit,4114.35001387016,39581.293905250175,57,Sales,127302,Bank Transfer,456.10378562459107,60.41739381725918
2021-07-16,566882,4057,Debit,4411.127378363307,21155.63385845805,47,HR,504499,Credit Card,104.67419969204938,12.096066223849233
2021-07-17,840427,1193,Debit,2674.631071473895,43812.42308892903,48,Finance,262007,Check,19.708792560181486,7.869767519539906
2021-07-18,612153,3549,Debit,1297.265709853684,32259.7588715522,42,Operations,696822,Cash,370.6543541753811,52.73108956423933
2021-07-19,167215,1987,Debit,653.4217212147504,41848.51357305396,76,Finance,849702,Bank Transfer,413.8051306745766,40.2785534046495
2021-07-20,955474,2136,Debit,527.1793923759727,25472.15672347493,60,Sales,262696,Credit Card,483.93228297567765,58.88102701562232
2021-07-21,244356,3161,Credit,3623.4794920338923,27216.24972534771,77,HR,113440,Cash,444.91819704415536,8.92221680572386
2021-07-22,303861,4293,Credit,2158.581766453852,8074.993974549694,4,Finance,473145,Credit Card,300.2673841032074,43.09830628472584
2021-07-23,455612,2701,Credit,4536.263383961565,39415.380575778414,2,Sales,408645,Credit Card,265.0261696061904,17.4786715045158
2021-07-24,554605,1946,Debit,3724.389373561142,21550.09097168161,90,Operations,494485,Cash,13.920525631293145,98.71000859241165
2021-07-25,109435,1830,Credit,1037.1760477814748,25503.925795307547,59,Operations,894300,Cash,123.32822342238892,56.11502124351744
2021-07-26,547556,4715,Credit,3107.509352196925,39469.78799068967,27,Operations,785611,Cash,229.80737586646322,68.74368609408673
2021-07-27,799438,2920,Debit,2233.976726550981,30343.42460389251,27,Sales,440053,Credit Card,314.2519500417839,32.541828068260784
2021-07-28,965264,4335,Debit,2928.523680766204,10853.837644690704,79,HR,708811,Credit Card,278.62591665920536,9.473891477934416
2021-07-29,675581,3972,Debit,3716.538704358734,29921.400298393743,72,Finance,794089,Bank Transfer,371.31799484084524,97.58708627835367
2021-07-30,178781,1054,Credit,4050.359816918575,20974.010041003134,7,Operations,640022,Check,139.88346544352044,28.62590353831832
2021-07-31,291475,4942,Credit,4234.312899392949,24006.75156014927,63,Sales,797789,Credit Card,282.47630382623663,42.38081851735742
2021-08-01,260196,4714,Debit,1344.4768854029212,2387.252445730722,46,Sales,272409,Check,44.071121695396066,64.9863921702575
2021-08-02,326507,1799,Debit,252.46643959505266,11291.438126297799,63,Finance,533541,Cash,206.83276179160347,2.4697297686111286
2021-08-03,406063,1777,Credit,3722.544202307389,14770.865987670384,12,Operations,445744,Credit Card,375.0804164773005,81.0259130517287
2021-08-04,864121,2481,Credit,621.0842586532955,35935.040385081484,13,Sales,894865,Bank Transfer,346.700426714522,53.65781900286203
2021-08-05,876665,2901,Debit,1643.1059842035415,1563.1311916076502,43,Finance,607173,Bank Transfer,495.3213685860895,27.821718706882216
2021-08-06,790607,3209,Debit,118.703957209301,21030.08580022747,17,HR,764471,Check,138.945562993878,6.160798529246925
2021-08-07,221172,4451,Credit,3440.1804637679384,46277.31665086091,63,HR,728274,Cash,249.09464958698956,16.249841547444145
2021-08-08,456902,3134,Debit,918.9468562089842,6482.150210907069,81,HR,950185,Check,164.76520688699836,89.50338588534369
2021-08-09,584963,1054,Credit,3310.883807489125,26304.79502271194,36,Operations,738071,Cash,220.30155702958737,68.60242239358911
2021-08-10,555968,4547,Credit,4959.53882412241,39539.59673715151,85,Finance,311655,Bank Transfer,428.47506493469405,24.990172163688985
2021-08-11,418717,2823,Credit,456.0872708890798,47184.03406848572,8,Finance,566836,Check,342.1045375942433,6.560076494502953
2021-08-12,159101,2201,Credit,477.68225856215736,37592.05533715218,69,Sales,908183,Bank Transfer,441.22059567379085,69.06153123866363
2021-08-13,595972,4462,Debit,1767.862454066707,36307.7118835759,90,Sales,771813,Bank Transfer,101.75555416594322,57.24077259677651
2021-08-14,388790,4420,Debit,4345.293919831576,41497.91641959236,80,Sales,841204,Cash,436.680558920719,40.4519524458235
2021-08-15,990617,4079,Credit,1156.0963570775261,22863.85982789964,36,Finance,532184,Check,29.88113708919221,36.361144919006385
2021-08-16,647337,1832,Credit,1865.851317658703,40486.38209827382,28,Sales,261149,Check,444.2996402185762,21.68142759291083
2021-08-17,834965,1312,Credit,435.67649247219987,1390.2558325271052,93,Finance,339654,Bank Transfer,164.53688973036395,66.96112565375176
2021-08-18,460260,3806,Credit,3839.460927168558,46303.49171346344,47,Finance,527991,Bank Transfer,157.29381670703324,97.06680277938705
2021-08-19,983811,2858,Credit,2100.7010795213105,22722.01896634159,76,HR,289216,Cash,256.04428834933196,17.571524583682585
2021-08-20,692673,3007,Debit,3820.31879199813,28115.629205421632,30,Sales,935002,Credit Card,470.3450938616159,59.71166200155034
2021-08-21,750419,3006,Debit,4527.678437299296,13489.230196829234,23,HR,277169,Credit Card,23.890682340702686,42.41850557459762
2021-08-22,533374,3490,Debit,1240.539420796315,37384.01080918065,16,Operations,910935,Bank Transfer,176.11548753537264,44.668872174466486
2021-08-23,820777,2790,Debit,4056.2405486657617,4755.154517287192,14,Operations,758139,Credit Card,428.28599434166784,25.41472801278144
2021-08-24,647577,1327,Credit,389.56006138344105,43759.15432479493,74,Operations,973272,Credit Card,198.02723871773335,82.5134875661419
2021-08-25,472370,4125,Credit,4504.3522020832115,41577.724621310794,71,Finance,231827,Credit Card,99.5784487985335,48.52556041472411
2021-08-26,987225,3808,Credit,3288.765883037862,11586.945695993554,52,Finance,401407,Credit Card,212.3970906657059,54.34058521982641
2021-08-27,371967,4310,Credit,4383.710948277922,40656.895515977856,37,Finance,994923,Bank Transfer,192.77625074583466,30.476091279732575
2021-08-28,291232,4300,Credit,100.9231578272513,39531.52892001259,29,Sales,417231,Credit Card,457.7081007333517,18.180846566694974
2021-08-29,404119,3626,Debit,928.4972447443633,31978.6132899435,67,HR,675770,Credit Card,380.96718787154856,8.591038820282048
2021-08-30,109540,4122,Credit,2009.8209983898112,19302.48866808469,15,Finance,222989,Cash,252.5577778720032,71.41191409249159
2021-08-31,640652,4680,Debit,1959.5642265361212,14303.438954911526,47,HR,510616,Bank Transfer,494.18528336078555,19.623428168785562
2021-09-01,497827,4675,Debit,1210.9788763252022,12357.395924178152,46,HR,926547,Check,232.63876563796165,69.00753541887977
2021-09-02,651951,4054,Debit,1969.8985053492804,16611.839175416753,52,HR,376393,Check,29.118915410137614,39.03764460469539
2021-09-03,151991,2287,Debit,731.3586888012486,45274.36372819399,19,Sales,868543,Cash,131.13716090749244,41.57748009896515
2021-09-04,288751,4489,Credit,2122.5295334035277,4804.398023450282,77,Sales,734649,Cash,218.0352401096563,46.91774960927717
2021-09-05,466326,4874,Debit,4031.5362128803945,41614.69253639497,21,Operations,911032,Bank Transfer,78.45131207306005,36.77085081275432
2021-09-06,786337,3143,Debit,2447.443309206421,18095.613677049354,64,Operations,399850,Check,473.7825631620215,10.061997722259008
2021-09-07,718992,2111,Debit,188.20043583155342,26558.37040455655,37,HR,905654,Credit Card,383.4244489088866,30.963181000284578
2021-09-08,149115,4149,Credit,2165.0758037383125,39929.79604877604,27,Operations,461185,Cash,134.14360021388632,66.37343606939385
2021-09-09,453151,2311,Credit,233.15757884513638,44334.45080412559,55,HR,990936,Check,295.4022667589579,66.57844014688709
2021-09-10,843583,4191,Credit,4834.592712463311,17894.289583559705,29,Sales,141139,Bank Transfer,360.72457855478604,28.622430723999436
2021-09-11,291962,3861,Debit,724.524401172058,23630.330582480405,20,Sales,739207,Credit Card,470.639464453399,46.0102626557688
2021-09-12,821747,3538,Debit,3567.672799020032,21311.28717602282,25,Sales,871965,Bank Transfer,440.8176745877053,19.344722801193747
2021-09-13,249143,4983,Credit,4866.60398217122,1649.3006416916169,70,Finance,403446,Cash,257.5961130691068,21.037208152983577
2021-09-14,814635,1451,Debit,4147.591353166203,15501.201554074174,63,HR,325756,Check,387.3263098965088,2.3047088406607408
2021-09-15,636226,2523,Credit,3526.645338118398,23500.27245289553,36,Sales,449982,Check,281.0723769137925,89.67465499077446
2021-09-16,453824,1164,Credit,4213.358456553758,21143.58683514155,2,HR,764006,Check,276.35194502277005,21.07066650749062
2021-09-17,104000,1181,Debit,4910.813596977076,36374.53214826829,22,Operations,768903,Check,57.370979169095946,22.75338769364633
2021-09-18,825948,3516,Debit,3144.588036542295,19855.37724383406,96,Operations,849856,Credit Card,63.06882900807603,27.96014326451318
2021-09-19,987474,1909,Debit,2840.0055534637,24979.445999562842,16,Sales,778145,Credit Card,264.7668075112287,12.7408071695429
2021-09-20,455754,3782,Debit,3178.366741270079,22050.821014485806,18,HR,964785,Bank Transfer,134.4307724895033,63.92628831813628
2021-09-21,351492,1822,Credit,2710.1118451316192,37290.68129582416,69,Sales,451136,Credit Card,10.518451230234316,7.514295317758657
2021-09-22,990123,1943,Credit,3211.936618957622,43285.647550361165,54,Operations,937860,Cash,361.41960195010614,13.420242632635027
2021-09-23,599522,3001,Credit,2304.2268190655404,27062.56487136819,30,Sales,648065,Cash,16.24329834508248,64.47567265900929
2021-09-24,591072,3054,Credit,1170.3715961282048,39682.17751556437,45,HR,157939,Check,297.6384205520273,33.96606204814427
2021-09-25,138304,1329,Credit,689.2114099072106,15542.54741897268,19,Operations,546242,Cash,269.5968970636572,70.7947826701189
2021-09-26,604999,1774,Debit,434.87058410807595,27527.110897706167,87,Finance,972882,Bank Transfer,484.4073452889022,55.742474467014205
2021-09-27,431593,4744,Credit,1390.2473403906804,17916.26772982865,34,Operations,123548,Credit Card,242.10656967382081,25.602117306151307
2021-09-28,707274,3198,Credit,326.0054652450958,21295.845353019686,13,Finance,556437,Credit Card,31.80071818889868,65.08279504893281
2021-09-29,251836,4156,Credit,2879.1368216049896,36888.27937582076,43,Sales,749837,Credit Card,275.8439839032308,11.627368029288066
2021-09-30,208940,1146,Debit,1490.7593904152493,44201.46163430293,62,Sales,533917,Cash,420.5480853080507,53.64103830800304
2021-10-01,924926,4695,Debit,4140.2205596264575,6953.274163300505,93,HR,544503,Credit Card,498.42464214072,43.71481050450347
2021-10-02,365517,4452,Debit,463.78027764309354,32097.323567881645,22,Finance,237799,Check,215.17158684453625,26.787358281744076
2021-10-03,767521,1914,Debit,1209.122322273281,29525.046571312127,52,Sales,865820,Check,160.14937124837127,60.40049977395001
2021-10-04,721820,2571,Credit,3678.206120741715,6802.336919620662,52,Finance,281789,Check,453.32664847599943,87.13335923402825
2021-10-05,979090,2308,Credit,3034.160652279108,11382.822191565345,36,Sales,525643,Cash,95.62106453806068,99.89046997630767
2021-10-06,485777,3747,Debit,416.00722912092095,16239.122241901334,73,Operations,772052,Credit Card,307.7144575164633,60.77627687434245
2021-10-07,724674,1081,Debit,4398.473340094782,9179.622470057573,19,Sales,655913,Cash,202.85721209047387,40.470587432917014
2021-10-08,651638,1513,Credit,4398.58263784828,12942.744643692748,38,HR,911350,Credit Card,20.541182477777642,22.52071002162016
2021-10-09,717296,2920,Credit,1718.9992189912919,14112.439144223668,70,Operations,534352,Bank Transfer,173.6442371528489,25.709608939511174
2021-10-10,980729,3862,Debit,1767.988632412867,17448.017818913922,79,HR,739169,Bank Transfer,132.6142612513373,47.94549781497657
2021-10-11,649639,3756,Debit,4946.238955915852,37720.13218725679,57,Operations,545625,Cash,343.0455769717434,36.72777012807092
2021-10-12,712956,2939,Debit,3168.2632408063773,29023.697988679436,20,Finance,902009,Check,474.3952488459591,91.38145226249442
2021-10-13,738873,4594,Debit,2703.4509507834896,49326.08692561867,9,HR,447299,Cash,134.0235936893189,36.82954676557095
2021-10-14,437497,1745,Credit,4206.945699404429,21322.05552140608,32,Sales,211776,Check,405.73296957584085,37.34445911454355
2021-10-15,307869,4070,Credit,1497.9226579508504,37939.388618009325,4,Finance,985678,Credit Card,27.67990846920476,38.35345124339769
2021-10-16,165953,2409,Credit,2202.9947076421486,43701.952647450154,50,Sales,858284,Check,269.0605050199066,83.66202103676581
